lipid_name,lipid_class,raw_solver_reported,X_hat,rho_zero,predictive_gain,positive_block_fraction,joint_score,retained_by_pool,retained_by_fdp5,retained_by_fdp1
PG 17:0_20:0,PG,False,0,,0.0,0.0,,False,False,False
PG 17:0_20:1,PG,True,0.0027162461525466843,8.518268395036036e-06,-0.00018010385825508482,0.6666666666666666,0.24290551478498904,False,False,False
PG 17:0_20:2,PG,False,0,,0.0,0.0,,False,False,False
PG 17:0_20:3,PG,False,0,,6.86266598646481e-05,0.0,,False,False,False
PG 17:0_20:4,PG,False,0,,-4.0300672937067546e-06,0.0,,False,False,False
PG 17:0_20:5,PG,False,0,,0.0,0.0,,False,False,False
PG 18:0_17:1,PG,False,0,,0.0,0.0,,False,False,False
PG 17:1_18:1,PG,False,0,,0.00020240775986329906,0.125,,False,False,False
PG 17:1_18:2,PG,False,0,,0.0,0.0,,False,False,False
PG 20:0_17:1,PG,False,0,,0.0,0.0,,False,False,False
PG 17:1_20:1,PG,True,0.0013283275965953964,0.0,-0.00013561247363822206,0.1111111111111111,0.009470502156032951,False,False,False
PG 17:1_20:2,PG,False,0,,0.00017527311481101872,0.1111111111111111,,False,False,False
PG 17:1_20:3,PG,False,0,,0.0,0.0,,False,False,False
PG 17:1_20:4,PG,False,0,,-3.3443345756438364e-05,0.0,,False,False,False
PG 17:0_17:0,PG,False,0,,-0.004416625890399946,0.0,,False,False,False
PC 14:0_18:0,PC,True,0.009513886314885343,0.0002542093841047771,-0.009264830865181643,0.3333333333333333,0.9011244990462042,True,True,False
PC 14:0_18:1,PC,False,0,,-0.00010088741570633269,0.0,,False,False,False
PC 16:0_16:0,PC,False,0,,-0.005908137252258749,0.0,,False,False,False
PC 16:0_16:1,PC,False,0,,-0.00030529780862239273,0.0,,False,False,False
PC 14:0_17:1,PC,False,0,,0.0,0.0,,False,False,False
PC O-16:0_16:1,PC,False,0,,-0.00016689885825580384,0.0,,False,False,False
PC O-16:1_16:1,PC,True,0.005995691993740868,7.72443565550052e-05,-0.0017417970233232114,0.25,0.8104216704166864,True,True,False
PC O-16:1_18:0,PC,False,0,,-0.00021914116834811077,0.0,,False,False,False
PC O-16:1_18:1,PC,False,0,,-0.00018990053696279306,0.0,,False,False,False
PC O-16:1_18:2,PC,False,0,,-9.768787408188774e-05,0.0,,False,False,False
PC O-16:1_17:0,PC,False,0,,-0.00033054895746485974,0.0,,False,False,False
PC O-16:0_17:1,PC,False,0,,0.0,0.0,,False,False,False
PC O-16:0_17:0,PC,False,0,,-5.4412912318075524e-05,0.0,,False,False,False
PC O-16:1_17:1,PC,False,0,,-0.00015400623920642224,0.0,,False,False,False
PC 14:0_18:2,PC,False,0,,0.0,0.0,,False,False,False
PC 14:0_20:0,PC,False,0,,0.0,0.0,,False,False,False
PC 14:0_20:1,PC,True,0.005479098325998367,0.00013288381777823362,-0.008780152951111198,0.375,0.7042520798074441,True,False,False
PC 14:0_20:2,PC,False,0,,0.0,0.0,,False,False,False
PC 14:0_20:3,PC,False,0,,0.0,0.0,,False,False,False
PC 14:0_20:4,PC,False,0,,2.7070679584073663e-05,0.125,,False,False,False
PC 14:1_17:1,PC,True,0.0034510096082059866,2.7373928298844608e-06,-0.002666091529900102,0.25,0.400800243941928,False,False,False
PC 18:0_14:1,PC,False,0,,-3.2540141158770198e-06,0.0,,False,False,False
PC 20:0_14:1,PC,True,0.007771015131990303,8.140096789269771e-05,-0.0006136110882186785,0.5,0.903040221969952,True,True,False
PC 14:1_20:1,PC,False,0,,-5.214383322507254e-05,0.0,,False,False,False
PC 16:0_18:0,PC,False,0,,0.0,0.0,,False,False,False
PC 16:0_18:1,PC,True,0.024861283741854034,0.00014990294742948563,-0.01647314470914154,0.25,0.952369296707048,True,True,False
PC 16:0_18:2,PC,False,0,,0.0,0.0,,False,False,False
PC 16:1_16:1,PC,False,0,,-9.766918199918612e-05,0.0,,False,False,False
PC 18:0_16:1,PC,False,0,,0.0,0.0,,False,False,False
PC 16:1_18:1,PC,False,0,,0.00012407898995744264,0.16666666666666666,,False,False,False
PC 16:1_18:2,PC,False,0,,0.0,0.0,,False,False,False
PC 17:0_17:0,PC,False,0,,-0.0005588254554354772,0.0,,False,False,False
PC 17:0_17:1,PC,True,0.010669718675442252,0.00017337138947159944,-0.006509704576923476,0.25,0.9276404321491241,True,True,False
PC 17:1_17:1,PC,False,0,,-0.0005228155128144555,0.0,,False,False,False
