dataset_id,base_dataset_id,severity,candidate_index,candidate_id,lipid_name,X_hat,rho_zero,rho_zero_status,raw_solver_reported,candidate_truth,molecular_truth,reportable_truth,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,replicate,split
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,13,PA-H__0128,PA 18:0_24:4,0.0006576934395693037,,NOT_COMPUTED,False,True,True,True,0.19065424453428229,0.8372950741847822,0.832749852444057,PA,0.362995178164235,B2_U23_U146,146,spectral_hard_spatial_low,0.6574581280788178,0.6583152709359607,0.6574581280788178,0.6583152709359607,0.04355266034180107,0.06944444444444445,0.043333667178812665,0.0,246,-0.1173917226648728,0.7303443264893795,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,14,PA-H__0129,PA 18:0_24:5,4.296405073533015e-06,,NOT_COMPUTED,False,False,False,False,0.1609179673339711,0.923167578011941,0.919680283971754,PA,0.23175005437601462,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,15,PA-H__0130,PA 18:0_24:6,3.817871148194101e-05,,NOT_COMPUTED,False,False,False,False,0.1641748706562144,0.9374908882297373,0.9345818680853585,PA,0.19157325912956763,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,16,PA-H__0140,PA 22:0_18:1,0.002728467128461843,1.0862039130714353e-05,COMPUTED,True,True,True,True,0.3671639070922606,0.7050099452951126,0.6113032030767289,PA,0.42423257628894034,B4_U64_U141,64,spectral_hard_spatial_high,0.7657668308702792,0.7451904761904762,0.7451904761904762,0.7657668308702792,0.07496740643032661,0.23423423423423423,0.07025785758396863,0.0,336,0.9958767175643264,0.689110922829001,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,17,PA-H__0141,PA 18:1_22:1,0.0002200951722897193,,NOT_COMPUTED,False,False,False,False,0.46175873097333114,0.9022714644699661,0.6587714343940032,PA,0.2905844069806663,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,18,PA-H__0142,PA 18:1_22:2,0.03186383204884709,1.4089486287070698e-08,COMPUTED,True,True,True,True,0.40366716929733215,0.9248799886279087,0.7196223801768364,PA,0.2906984620156129,B2_U60_U84,84,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,86,-0.2267528764366433,2.0,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,19,PA-H__0143,PA 18:1_22:3,0.012386257815424217,4.658131648628422e-05,COMPUTED,True,False,False,False,0.26035456632127724,0.8639124793194024,0.8037028144235677,PA,0.33467634555443054,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,20,PA-H__0144,PA 18:1_22:4,0.0032744920726065644,0.0,COMPUTED,True,False,False,False,0.23118051955905902,0.7349039762795926,0.7251473077432745,PA,0.45741325188581883,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,21,PA-H__0147,PA 24:0_18:1,0.000471252664845472,,NOT_COMPUTED,False,False,False,False,0.43680623844895256,0.7371891580184492,0.6602623564184665,PA,0.3142287944867514,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,22,PA-H__0148,PA 18:1_24:1,0.0,,NOT_COMPUTED,False,False,False,False,0.4394175718623714,0.7742897189559598,0.6708976550037268,PA,0.30213238364332506,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,23,PA-H__0151,PA 18:1_24:4,0.002305741944393812,0.0,COMPUTED,True,False,False,False,0.2590661626283403,0.770029563231097,0.7660750464750595,PA,0.383684973635327,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,24,PA-H__0152,PA 18:1_24:5,0.002905650014429324,0.0,COMPUTED,True,True,True,True,0.2403872498285696,0.8248123478924629,0.8214327614182942,PA,0.3299181231679643,,135,singleton_control,,,,,,,,,133,,0.5,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,25,PA-H__0153,PA 18:1_24:6,0.00017529837234275383,,NOT_COMPUTED,False,False,False,False,0.25854770171004793,0.8317569743542244,0.8214327614182942,PA,0.311757671286486,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,26,PA-H__0162,PA 22:0_18:2,0.001351803004706185,0.0,COMPUTED,True,False,False,False,0.34226134747101367,0.761776416520081,0.6134161506702321,PA,0.4474985059635067,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,27,PA-H__0163,PA 22:1_18:2,0.0005024319858232742,,NOT_COMPUTED,False,False,False,False,0.3672416022212644,0.8804726866933393,0.607232220086111,PA,0.42728280324989093,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,28,PA-H__0164,PA 18:2_22:2,0.010141457917888319,1.5251953249085297e-06,COMPUTED,True,True,True,True,0.47866516502254414,0.8685597534716455,0.7219248581633445,PA,0.21330629332370504,B2_U60_U84,60,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,256,-0.2267528764366433,0.7802037075442214,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,29,PA-H__0165,PA 18:2_22:3,0.006965409760910365,7.621234652275266e-19,COMPUTED,True,True,True,True,0.40654814292933356,0.8361365785941115,0.722889225295104,PA,0.2844157982081504,,51,singleton_control,,,,,,,,,239,,1.0760213163243861,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,30,PA-H__0169,PA 24:0_18:2,0.0010686949312916207,0.0,COMPUTED,True,False,False,False,0.4349361980895777,0.674205896426856,0.5485397946470075,PA,0.4011882505953169,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,31,PA-H__0170,PA 24:1_18:2,6.298422192416198e-07,,NOT_COMPUTED,False,False,False,False,0.416531063009088,0.7481851339902038,0.6386711778861706,PA,0.35294871355264307,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,32,PA-H__0173,PA 18:2_24:4,0.0008484173253089722,,NOT_COMPUTED,False,False,False,False,0.33277246997096527,0.6495701338678831,0.6430180714358019,PA,0.4330785336890039,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,33,PA-H__0174,PA 18:2_24:5,0.0017147901131501406,0.0,COMPUTED,True,False,False,False,0.30902833514416345,0.8083196183923326,0.8030418220184925,PA,0.2868943377666932,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,34,PA-H__0175,PA 18:2_24:6,0.0,,NOT_COMPUTED,False,False,False,False,0.29491975880184035,0.8083196183923326,0.8030418220184925,PA,0.3010029141090163,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,35,PA-H__0197,PA 20:0_20:0,0.016815249407612705,3.0418013259978856e-06,COMPUTED,True,True,True,True,0.30857219638826255,0.9341726466812952,0.8971732152464247,PA,0.13310667094001766,,65,singleton_control,,,,,,,,,277,,0.8939526432607221,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,36,PA-H__0198,PA 20:0_20:1,0.012536027501911396,2.667432128296343e-18,COMPUTED,True,True,True,True,0.2700502904887188,0.7565930817931681,0.6960378383676507,PA,0.447954812251149,B3_U62_U111,111,spectral_hard_spatial_low,0.6664384236453202,0.7616584564860427,0.6664384236453202,0.7616584564860427,0.07934268832688471,0.06349206349206349,0.06222121571833724,0.0,106,-0.2167239905400051,2.0,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,37,PA-H__0199,PA 20:0_20:2,0.0,,NOT_COMPUTED,False,False,False,False,0.2807555140432376,0.7492730089935543,0.6350781709113766,PA,0.49169235917013354,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,38,PA-H__0200,PA 20:0_20:3,8.817934800543078e-05,,NOT_COMPUTED,False,False,False,False,0.28594755195446475,0.8048190171061798,0.7203920412647556,PA,0.4076195370011738,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,39,PA-H__0201,PA 20:0_20:4,0.00020442922850113813,,NOT_COMPUTED,False,False,False,False,0.1645114953783594,0.8957566529041909,0.8619613486853611,PA,0.3424625013635971,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,40,PA-H__0202,PA 20:0_20:5,0.0015430175869422615,0.0,COMPUTED,True,False,False,False,0.18367672004065808,0.9361340206999159,0.9175683792240663,PA,0.2139012841901092,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,41,PA-H__0204,PA 20:0_22:1,0.00010206132088076984,,NOT_COMPUTED,False,False,False,False,0.3017443733307278,0.7600275012777736,0.7258338470317759,PA,0.3861256918000734,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,42,PA-H__0205,PA 20:0_22:2,0.0,,NOT_COMPUTED,False,False,False,False,0.3285634366810597,0.6941352616525697,0.6532726123926598,PA,0.4285593366507624,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,43,PA-H__0206,PA 20:0_22:3,0.0014513073064921726,1.8225682534140848e-06,COMPUTED,True,False,False,False,0.3047114646464892,0.6917588469202741,0.6545603952551788,PA,0.45129825021396425,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,44,PA-H__0207,PA 20:0_22:4,0.0006204691848128533,,NOT_COMPUTED,False,False,False,False,0.241048023112079,0.8303328039494347,0.811768772008992,PA,0.3429309669132585,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,45,PA-H__0208,PA 20:0_22:5,0.002706407675217819,0.0,COMPUTED,True,False,False,False,0.18797776572568772,0.9337578006589683,0.9226232034454928,PA,0.19772474199752751,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,46,PA-H__0209,PA 20:0_22:6,0.000897313569320259,,NOT_COMPUTED,False,False,False,False,0.18342642508946627,0.9361340206999159,0.9226232034454928,PA,0.20227608263374897,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,47,PA-H__0217,PA 20:1_20:1,0.0002649078162089985,,NOT_COMPUTED,False,False,False,False,0.4231895167566119,0.9753576763078726,0.6587714343940032,PA,0.3291536211973855,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,48,PA-H__0218,PA 20:1_20:2,0.007904704355613164,4.541952617399272e-05,COMPUTED,True,True,True,True,0.4799544894237642,0.9253440230489325,0.6127851649721114,PA,0.31029505444836114,B1_U9_U37,37,spectral_easy_spatial_high,0.15578981937602626,0.15053530377668312,0.15053530377668312,0.15578981937602626,0.0,0.0,0.0,0.0,210,0.997240101315944,0.5340342571614348,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,49,PA-H__0219,PA 20:1_20:3,0.01956544320805323,5.743539527951693e-07,COMPUTED,True,True,True,True,0.2950230689775499,0.8311619582958673,0.670144021014576,PA,0.44720802111394947,B1_U95_U125,95,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.05022587307821144,0.0661764705882353,0.05302766559774588,0.11301892928657031,349,-0.14165705240466278,2.0,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,50,PA-H__0220,PA 20:1_20:4,0.025689993514013285,0.0,COMPUTED,True,True,True,True,0.3008190275753367,0.858855563387748,0.7773054894334199,PA,0.3283043117601799,,92,singleton_control,,,,,,,,,212,,2.0,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,51,PA-H__0222,PA 22:0_20:1,9.419349301861562e-05,,NOT_COMPUTED,False,False,False,False,0.4020166500263304,0.8495611434984474,0.7558192210470013,PA,0.2527636987135384,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,52,PA-H__0223,PA 20:1_22:1,2.2484026482903786e-07,,NOT_COMPUTED,False,False,False,False,0.48292710886676304,0.8982874947005188,0.7105340184716673,PA,0.22073574264275386,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,53,PA-H__0224,PA 20:1_22:2,0.024469507896509757,7.501857085225104e-05,COMPUTED,True,True,True,True,0.34352237197995034,0.9019786006016902,0.8163714083818836,PA,0.2340048772270285,,94,singleton_control,,,,,,,,,197,,1.8682084992203376,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,54,PA-H__0225,PA 20:1_22:3,0.0008721733821990735,,NOT_COMPUTED,False,False,False,False,0.33476954438953394,0.8781031661032047,0.8136488404920164,PA,0.24658711409645712,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,55,PA-H__0226,PA 20:1_22:4,0.01423135603423587,0.00014107341008026849,COMPUTED,True,True,True,True,0.34668458838690386,0.780619943822926,0.7254488250437023,PA,0.3415915206294644,B5_U53_U107,53,spectral_hard_spatial_low,0.6654942528735632,0.6520853858784894,0.6520853858784894,0.6654942528735632,0.021714641680353045,0.06428571428571428,0.020550207359117337,0.0,154,-0.1229043485044415,1.4538436095675817,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,56,PA-H__0227,PA 20:1_22:5,0.0007875780846746458,,NOT_COMPUTED,False,False,False,False,0.22030580527220145,0.8930555529932804,0.8753112931195504,PA,0.2632540567277174,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,57,PA-H__0228,PA 20:1_22:6,0.007322819856362968,0.0,COMPUTED,True,False,False,False,0.23670331410171605,0.9753576763078726,0.8753112931195504,PA,0.2468565478982028,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,58,PA-H__0236,PA 20:2_20:2,0.01126312472523098,2.411828934140486e-06,COMPUTED,True,True,True,True,0.4107496994340883,0.9505388151236878,0.7219248581633445,PA,0.2812217589121609,B1_U59_U80,80,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.12131038262682024,0.13592233009708737,0.062262277778382835,0.0,285,-0.16176088069864877,0.5,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,59,PA-H__0237,PA 20:2_20:3,0.0026807640827727977,6.673841624416199e-05,COMPUTED,True,False,False,False,0.5731558925579161,0.7541480424155057,0.5477421399094071,PA,0.2634913139559546,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,60,PA-H__0241,PA 22:1_20:2,0.0025687576441702454,0.0,COMPUTED,True,False,False,False,0.43337633237958284,0.8789327040599717,0.709852279634953,PA,0.27097424872123554,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,61,PA-H__0244,PA 20:2_22:4,0.019522236864251474,2.438991202184938e-05,COMPUTED,True,True,True,True,0.37047771471182533,0.7482238559770684,0.6566445052131067,PA,0.3837225198236953,B3_U27_U48,48,spectral_easy_spatial_high,0.1769326765188834,0.1802495894909688,0.1769326765188834,0.1802495894909688,0.0,0.0,0.0,0.0,288,0.9956201225421755,1.4538436095675817,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,62,PA-H__0246,PA 20:2_22:6,0.01303325177634553,1.905308663068817e-18,COMPUTED,True,True,True,True,0.2611282723143124,0.9505388151236878,0.8852934172669955,PA,0.20390459248529008,B5_U29_U147,147,spectral_hard_spatial_high,0.7965911330049261,0.8044614121510674,0.7965911330049261,0.8044614121510674,0.42862613360124546,0.3867924528301887,0.27409032640326025,0.0,227,0.9965715055593203,1.0760213163243861,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,63,PA-H__0257,PA 22:0_20:3,1.9885071971535475e-05,,NOT_COMPUTED,False,False,False,False,0.4070101497165706,0.700138513759436,0.6042594435163927,PA,0.38977747877753405,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,64,PA-H__0258,PA 22:1_20:3,0.0,,NOT_COMPUTED,False,False,False,False,0.47201880717776407,0.8266719825061805,0.6924512402766023,PA,0.24944586960093668,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,65,PA-H__0260,PA 20:3_22:3,0.028924015321505864,2.723807788331849e-05,COMPUTED,True,True,True,True,0.506993961836033,0.7157981623972003,0.620434407568295,PA,0.2772643794682714,,30,singleton_control,,,,,,,,,329,,2.0,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,66,PA-H__0261,PA 20:3_22:4,0.0015773731032504546,1.5242469304550533e-18,COMPUTED,True,False,False,False,0.402579539322542,0.7488776965339671,0.7085761609870266,PA,0.3030548023026991,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,67,PA-H__0263,PA 20:3_22:6,0.002098514610856701,0.0,COMPUTED,True,True,True,True,0.2764948485403268,0.8594976666654472,0.8481349059300173,PA,0.2532854656872602,B5_U81_U105,81,spectral_hard_spatial_high,0.7206288998357964,0.7457405582922824,0.7206288998357964,0.7457405582922824,0.052767460600135624,0.16153846153846155,0.047451137602932195,0.0,290,0.9966220556977006,0.5,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,68,PA-H__0273,PA 22:0_20:4,0.0013332665448801849,1.5242469304550533e-18,COMPUTED,True,False,False,False,0.4550397992700734,0.7513055221510871,0.6086104523982676,PA,0.3384293666283728,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,69,PA-H__0274,PA 22:1_20:4,0.009215020074292651,1.905308663068817e-18,COMPUTED,True,True,True,True,0.4982506449670433,0.7912873858859593,0.6692801545595407,PA,0.24475949945411957,B1_U59_U80,59,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.12131038262682024,0.13592233009708737,0.062262277778382835,0.0,338,-0.16176088069864877,0.7303443264893795,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,70,PA-H__0275,PA 22:2_20:4,0.013061684815140468,5.446252474864184e-05,COMPUTED,True,True,True,True,0.47434523544092577,0.782540752402415,0.5657478608154209,PA,0.35023305555561457,B3_U62_U111,62,spectral_hard_spatial_low,0.6664384236453202,0.7616584564860427,0.6664384236453202,0.7616584564860427,0.07934268832688471,0.06349206349206349,0.06222121571833724,0.0,390,-0.2167239905400051,1.0000000000000002,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,71,PA-H__0276,PA 22:3_20:4,0.024263306181751883,0.0001467104487427409,COMPUTED,True,True,True,True,0.5133313032763523,0.857899231006412,0.7294435960195339,PA,0.17070966057456427,,28,singleton_control,,,,,,,,,220,,2.0,125,R5,CAL
MODERATE__CAL_R5_K125,CAL_R5_K125,MODERATE,72,PA-H__0277,PA 20:4_22:4,0.002545450666442781,1.72606752704048e-05,COMPUTED,True,False,False,False,0.48634054946811606,0.6664725514235691,0.6353761278352141,PA,0.28586225820427874,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,R5,CAL
